API_perc,Mannitol_perc,MCC_perc,Lactose_perc,Calcium_silicate_perc,HPMC_perc,Sodium_bicarbonate_perc,SSG_perc,CC_Na_perc,Crospovidone_perc,L_HPC_perc,Pregelatinized_starch_perc,Sodium_carboxymethyl_starch_perc,Mg_stearate_perc,Aerosil_perc,Sodium_stearyl_fumarate_perc,Colloidal_silicon_dioxide_perc,Talc_perc,X2HP_bCD_perc,bCD_perc,CD_methacrylate_perc,Amberlite_IRP_64_69_perc,Eudragit_EPO_perc,Poloxamer_188_perc,PVP_perc,SLS_perc,PVA_perc,Camphor_perc,Hardness_N,GATS7i,Thickness_mm,GGI7,MATS4p,MIC2,Punch_mm,nT12Ring,XLogP,GATS7p,nF8HeteroRing,Disintegration_time_sec
3.56,0.0,80.0,0.0,0.0,0.0,10.96,0.0,0.0,4.11,0.0,0.0,0,1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.8,0.9575946334489991,3.78,0.8393920068027209,-0.07457540800046,43.422368207659396,6.42,0,10.614,1.0038493271991802,0,10.0
5.0,30.0,20.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50.27,0.979914023096717,3.21,0.333368764172336,-0.030513529778592004,35.7009321967542,7.0,0,4.063,0.9305614078600921,0,24.0
67.8,12.71,4.24,0.0,0.0,0.0,0.0,5.08,0.0,0.0,0.0,0.0,0,0.34,0.0,0.0,0.0,0.51,0.0,9.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.06,0.883260408652163,6.5,0.261267006802721,-0.123941264581803,35.604857704931504,16.0,0,3.654,1.00047846754776,0,55.66
17.18,25.77,51.37,0.0,0.0,0.0,0.0,2.06,0.0,0.0,0.0,0.0,0,2.06,0.0,0.0,0.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.59,0.955813507964537,3.2,0.40536422902494296,-0.05623225696839499,38.2426994596718,6.0,0,4.607,0.8996217093581401,0,70.3
3.56,47.95,33.42,0.0,0.0,0.0,0.0,0.0,0.0,13.7,0.0,0.0,0,1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.58,0.9575946334489991,3.79,0.8393920068027209,-0.07457540800046,43.422368207659396,6.42,0,10.614,1.0038493271991802,0,40.0
7.52,28.95,0.0,0.0,56.39,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,35.69,1.18607147721651,5.14,0.428819444444445,-0.16715040826878302,30.3855225908032,12.0,0,5.083,1.18879196916599,0,35.0
5.56,81.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.52,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.52,0.0,67.0,1.0534039577047198,4.04,0.529478458049887,-0.052045401149753,40.6802338954439,8.0,0,4.263,0.957490977384029,0,35.0
44.64,0.0,0.0,26.93,0.0,0.0,0.0,0.0,9.52,11.9,0.0,0.0,0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.95,43.44,1.0085836677281999,3.62,0.230902777777778,0.043166370396283,33.2301541688774,10.0,0,5.517,0.962524344512523,0,29.56
3.56,0.0,84.1,0.0,0.0,0.0,6.85,0.0,0.0,4.11,0.0,0.0,0,1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.81,0.9575946334489991,3.74,0.8393920068027209,-0.07457540800046,43.422368207659396,6.42,0,10.614,1.0038493271991802,0,22.0
5.0,34.0,15.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,44.97,0.979914023096717,3.18,0.333368764172336,-0.030513529778592004,35.7009321967542,7.0,0,4.063,0.9305614078600921,0,64.0
