API_perc,Mannitol_perc,MCC_perc,Lactose_perc,Calcium_silicate_perc,HPMC_perc,Sodium_bicarbonate_perc,SSG_perc,CC_Na_perc,Crospovidone_perc,L_HPC_perc,Pregelatinized_starch_perc,Sodium_carboxymethyl_starch_perc,Mg_stearate_perc,Aerosil_perc,Sodium_stearyl_fumarate_perc,Colloidal_silicon_dioxide_perc,Talc_perc,X2HP_bCD_perc,bCD_perc,CD_methacrylate_perc,Amberlite_IRP_64_69_perc,Eudragit_EPO_perc,Poloxamer_188_perc,PVP_perc,SLS_perc,PVA_perc,Camphor_perc,Hardness_N,GATS7i,Thickness_mm,GGI7,MATS4p,MIC2,Punch_mm,nT12Ring,XLogP,GATS7p,nF8HeteroRing,Disintegration_time_sec
3.99,15.97,39.94,0.0,0.0,0.0,0.0,0.0,31.95,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,7.99,0.0,0.0,0.0,46.13,0.982041015756101,2.3,0.6536635487528349,-0.073779966329828,42.306139522992204,9.0,0,2.233,1.00373850875749,0,14.16
40.65,0.0,12.2,36.99,0.0,0.0,0.0,0.0,5.08,0.0,0.0,0.0,0,5.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.13,1.1299078533843998,4.01,0.472222222222222,-0.028345986458903998,43.36713097642821,8.0,0,3.823,1.3888940618091399,0,67.0
5.56,81.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.52,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.52,0.0,53.5,1.0534039577047198,4.04,0.529478458049887,-0.052045401149753,40.6802338954439,8.0,0,4.263,0.957490977384029,0,13.0
21.62,63.24,0.0,0.0,0.0,0.0,0.0,0.0,6.49,0.0,0.0,0.0,0,3.24,0.0,0.0,0.0,3.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16,0.0,0.0,29.57,0.805527924418814,3.4,0.168402777777778,0.064274755227485,30.040778498021197,8.0,0,4.053,0.726826908442132,0,117.2
5.0,30.0,20.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,48.84,0.979914023096717,3.26,0.333368764172336,-0.030513529778592004,35.7009321967542,7.0,0,4.063,0.9305614078600921,0,58.0
4.45,0.0,79.11,0.0,0.0,0.0,10.96,0.0,0.0,4.11,0.0,0.0,0,1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.69,0.9575946334489991,3.07,0.8393920068027209,-0.07457540800046,43.422368207659396,6.42,0,10.614,1.0038493271991802,0,8.0
2.47,66.08,10.31,0.0,0.0,0.0,0.0,0.0,7.73,0.0,0.0,0.0,0,1.03,1.03,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.31,2.7,0.9676726649087579,3.13,0.21878543083900198,-0.192361735534093,33.5351036707398,6.0,0,2.574,0.9687653336446709,0,28.0
1.0,31.0,35.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.69,0.9014313302723691,4.01,0.310763888888889,-0.065887440942106,43.1030000826016,10.0,0,2.592,1.03554319861572,0,22.67
37.45,14.98,41.2,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,0,1.12,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.79,0.9676726649087579,4.39,0.21878543083900198,-0.192361735534093,33.5351036707398,6.0,0,2.574,0.9687653336446709,0,28.0
7.52,28.95,0.0,0.0,56.39,0.0,0.0,0.0,2.07,0.0,0.0,0.0,0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.14,0.0,0.0,0.0,35.69,1.18607147721651,5.18,0.428819444444445,-0.16715040826878302,30.3855225908032,12.0,0,5.083,1.18879196916599,0,54.0
4.21,66.84,15.79,0.0,0.0,0.0,0.0,0.0,7.89,0.0,3.16,0.0,0,1.05,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.8460834425545051,2.14,0.3125,-0.11747759982664399,55.3492557340954,12.0,0,2.602,1.0370825769533,0,7.4
11.59,32.61,42.75,0.0,0.0,0.0,0.0,0.0,10.87,0.0,0.0,0.0,0,0.0,1.09,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.94,0.957167844789598,2.78,0.282986111111111,-0.226978704269065,37.143602367451294,5.5,0,2.923,0.9018074925984709,0,18.5
